,driver_id,passport_id,surname,name,middle_name,date_of_birth,sex,year_of_get_license,study_transmission,attemps_of_pass,autoschool,region_id
12343,12344,7047531416,Потапова,Ксения,Борисовна,1951-04-05,Ж,2014,механика,1,Шумахер,42
12344,12345,5824037884,Горбачева,Нинель,Дмитриевна,1997-10-07,Ж,2019,механика,2,Золотой руль,78
12345,12346,6211881473,Красильников,Ростислав,Витальевич,1981-04-26,М,2020,механика,4,Фордевинд,38
12346,12347,9443370247,Макарова,Анастасия,Захаровна,2003-02-20,Ж,2021,механика,1,Старт,47
12347,12348,0927609515,Евдокимова,Вероника,Степановна,1984-10-21,Ж,2006,механика,2,Фортуна,16
12348,12349,7578232948,Некрасова,Антонина,Романовна,1952-05-16,Ж,1996,автомат,4,Движение,19
12349,12350,3224149323,Доронин,Рубен,Демидович,1955-11-18,М,2008,механика,1,Метеор,50
12350,12351,0183051066,Субботин,Поликарп,Тарасович,1957-07-16,М,2000,механика,1,Гарант,11
12351,12352,4568778244,Фокин,Амос,Викентьевич,1991-02-20,М,2021,автомат,1,Автогалактика,40
12352,12353,5891628131,Тихонов,Арсений,Викентьевич,2000-05-12,М,2020,механика,4,Магистраль,72
12353,12354,9462258998,Чернов,Иларион,Ефстафьевич,1998-03-16,М,2016,механика,1,Учебка,58
12354,12355,4612550601,Бурова,Валентина,Оскаровна,1979-04-08,Ж,2012,механика,4,Универсал,41
12355,12356,9666143987,Ефимова,Агафья,Геннадиевна,1956-06-13,Ж,1974,автомат,2,В движении,66
12356,12357,1485855957,Беспалов,Изот,Фролович,1980-10-09,М,2003,автомат,2,Новый вираж,18
12357,12358,9855617821,Власова,Клавдия,Кузьминична,1995-09-10,Ж,2017,автомат,1,Авто-Лада,39
12358,12359,1280895034,Артемьева,Ия,Геннадиевна,1983-12-03,Ж,2001,автомат,1,Коррэктъ,25
12359,12360,3223644534,Горбачев,Геннадий,Викентьевич,1952-10-14,М,2016,автомат,3,Автополис,89
12360,12361,0325194467,Титова,Юлия,Оскаровна,1953-08-29,Ж,1990,механика,3,Метеор,36
12361,12362,2094060517,Наумова,Регина,Захаровна,1990-05-25,Ж,2012,автомат,4,Автостиль,15
12362,12363,5957937004,Куликова,Мария,Рудольфовна,1990-06-08,Ж,2013,автомат,5,Автомаг,66
12363,12364,1612695708,Устинова,Таисия,Кузьминична,1968-09-10,Ж,1990,автомат,5,Дюк,19
12364,12365,8122241327,Котов,Эраст,Абрамович,1957-12-14,М,2014,автомат,1,Новичок,65
12365,12366,6082078422,Тетерин,Николай,Гавриилович,1968-01-18,М,1998,механика,5,АртДрайв,31
12366,12367,2600312153,Быкова,Мария,Геннадьевна,2002-01-05,Ж,2021,автомат,3,Навигатор,3
12367,12368,8138794213,Афанасьев,Панкрат,Бенедиктович,1957-11-23,М,2007,автомат,3,Автолицей,92
12368,12369,5799471746,Суворов,Никандр,Федотович,1963-06-25,М,2007,автомат,3,Авто-Импульс,50
12369,12370,8096370980,Дмитриева,Фёкла,Игоревна,1976-04-14,Ж,2004,автомат,2,За рулем,45
12370,12371,1379868704,Владимиров,Пров,Валерьевич,1984-02-02,М,2014,автомат,1,Новая Автошкола,37
12371,12372,7565384690,Богданов,Фотий,Феофанович,1999-03-29,М,2017,механика,5,Умный водитель,67
12372,12373,5299008061,Емельянова,Милица,Артемовна,1959-04-20,Ж,1983,механика,1,Норд-Вест,70
12373,12374,7594964373,Никонов,Эммануил,Давидович,1971-11-09,М,2000,автомат,4,Вершина,17
12374,12375,8691200883,Семенов,Адриан,Бориславович,2001-05-07,М,2021,автомат,2,Филин,1
12375,12376,7261330080,Смирнова,Лора,Евгеньевна,1954-10-09,Ж,1976,автомат,4,Бумеранг,28
12376,12377,5664842305,Васильева,Раиса,Геннадьевна,1996-02-19,Ж,2019,автомат,2,Мустанг,70
12377,12378,6444233368,Кузьмин,Ипатий,Арсенович,1958-08-01,М,2021,механика,2,Ротор,69
12378,12379,1111862487,Кудрявцева,Варвара,Макаровна,1985-10-11,Ж,2021,автомат,3,Новый вираж,34
12379,12380,6165011640,Емельянов,Измаил,Дмитриевич,2001-08-04,М,2021,автомат,1,Бумер,35
12380,12381,1927618888,Александров,Виссарион,Геннадиевич,1959-08-06,М,1989,автомат,4,Кабриолет,26
12381,12382,9203634932,Кондратьева,Иванна,Кузьминична,1986-10-03,Ж,2015,автомат,1,Априори,72
12382,12383,4269023024,Горбачев,Максим,Арсеньевич,2001-07-20,М,2021,автомат,4,Физика вождения,41
12383,12384,1980866749,Кабанов,Прокофий,Иосипович,1980-03-17,М,2000,автомат,5,Юность,24
12384,12385,0177654996,Быков,Федот,Федосьевич,1957-07-27,М,1992,механика,1,Транс-Миссия,77
12385,12386,1061123358,Елисеев,Михей,Яковлевич,2003-02-08,М,2021,автомат,5,Шоссе,83
12386,12387,8569196377,Турова,Алина,Леоновна,1986-10-13,Ж,2004,автомат,1,Прайм-Авто,36
12387,12388,1584905363,Панфилова,Евфросиния,Сергеевна,1951-10-05,Ж,2012,механика,3,Автолюбитель,78
12388,12389,0530835013,Ефремов,Радован,Артурович,1992-10-31,М,2016,автомат,2,Топаз,31
12389,12390,8532742440,Доронин,Стоян,Валерианович,1978-07-29,М,2017,автомат,5,Мак-Авто,6
12390,12391,3666551426,Ефремова,Майя,Сергеевна,1997-06-28,Ж,2018,автомат,4,Дорожная Азбука,86
12391,12392,1802161312,Зуев,Степан,Жанович,2001-03-01,М,2020,автомат,2,Драйвин,99
12392,12393,4824294034,Сидоров,Аристарх,Адамович,1963-07-26,М,1984,механика,1,Эстафета,70
12393,12394,6732393675,Блохин,Капитон,Захарьевич,1963-11-09,М,2006,автомат,4,Дакар,17
12394,12395,9745152691,Субботина,Василиса,Яковлевна,1997-04-17,Ж,2019,автомат,4,Новая Автошкола,59
12395,12396,0718229914,Иванова,Клавдия,Григорьевна,1952-04-17,Ж,2005,автомат,4,Эстафета,1
12396,12397,2262347193,Шилов,Потап,Венедиктович,1959-01-04,М,1986,механика,2,Цифры,29
12397,12398,7550993197,Фокин,Ерофей,Ефстафьевич,1951-05-22,М,1977,механика,4,Движение,91
12398,12399,7666793962,Вишняков,Мирослав,Харламович,1974-05-08,М,1994,автомат,4,Автофил,5
12399,12400,1635747844,Панов,Азарий,Валентинович,1989-02-17,М,2011,автомат,3,Бумеранг,56
12400,12401,5111484621,Суханова,Лукия,Георгиевна,1962-01-16,Ж,1993,механика,4,Шанс,13
12401,12402,1244785656,Петрова,Светлана,Ниловна,1972-10-17,Ж,1992,механика,1,Автоград,40
12402,12403,5068833294,Семенов,Натан,Игоревич,1952-08-26,М,2016,автомат,3,Восток-ралли,61
12403,12404,9923349892,Трофимов,Нестор,Федотович,1954-05-09,М,2004,автомат,5,Формула-1,3
12404,12405,3812027794,Капустин,Самуил,Егорович,2000-08-01,М,2019,автомат,2,Норд-Вест,31
12405,12406,3938633231,Щукина,Ульяна,Никифоровна,1961-11-17,Ж,1985,автомат,3,Автофакультет,54
12406,12407,3978401729,Ефимова,Глафира,Рубеновна,1969-01-11,Ж,2020,механика,3,Лучший водитель,60
12407,12408,1627170978,Фомичев,Аверкий,Фадеевич,1958-08-18,М,1976,автомат,5,Гарант,25
12408,12409,2924926374,Никитин,Ираклий,Юльевич,1963-07-14,М,1994,автомат,3,Меркурий,72
12409,12410,7323054948,Наумов,Виталий,Владиленович,1997-01-10,М,2015,механика,3,Стажер,73
12410,12411,1327085548,Авдеев,Давыд,Георгиевич,1999-08-14,М,2021,автомат,1,Три педали,83
12411,12412,1637092077,Давыдов,Леонтий,Эдгарович,1965-10-30,М,1994,механика,4,Сириус,32
12412,12413,6916669777,Егоров,Макар,Гаврилович,1952-01-26,М,2003,механика,2,Пилот,99
12413,12414,8654488133,Власов,Пантелеймон,Устинович,1973-07-21,М,2009,механика,1,Леди Моторс,33
12414,12415,0886280340,Герасимов,Юлиан,Виленович,1995-01-29,М,2015,механика,2,Автолицей,25
12415,12416,2131696075,Крылов,Аверьян,Харлампьевич,1972-02-11,М,1997,автомат,5,Хочу рулить,18
12416,12417,5607566824,Новикова,Вера,Степановна,1965-12-17,Ж,2007,механика,4,Максима,33
12417,12418,5096251382,Кошелева,Нонна,Рубеновна,1970-01-11,Ж,1997,автомат,2,Пульс,32
12418,12419,9980644825,Мамонтов,Ростислав,Анисимович,1983-02-24,М,2015,автомат,4,Академия вождения,11
12419,12420,5666421949,Денисова,Надежда,Святославовна,1973-08-10,Ж,1991,автомат,1,Авто-Механика,78
12420,12421,4776424293,Блохина,Майя,Викторовна,1953-05-18,Ж,1988,автомат,3,Светофор,92
12421,12422,4619693520,Миронов,Иосиф,Жанович,1973-03-17,М,2018,механика,2,Автополис,28
12422,12423,7637780472,Веселов,Панфил,Аверьянович,1989-05-09,М,2014,механика,2,Стрела,1
12423,12424,1188728149,Дмитриев,Боян,Ярославович,1971-10-23,М,2015,автомат,2,Бэст,46
12424,12425,6103892720,Одинцова,Елизавета,Феликсовна,1960-07-19,Ж,1997,механика,5,Автофактор,6
12425,12426,2510080799,Орлов,Лев,Артёмович,1986-11-02,М,2012,автомат,1,Восток,49
12426,12427,9720645461,Осипова,Евдокия,Вадимовна,1972-05-26,Ж,2001,механика,1,Метеор,55
12427,12428,9443517913,Юдин,Владлен,Захарьевич,1954-02-25,М,2011,механика,1,Мотор,14
12428,12429,5973083121,Денисова,Виктория,Борисовна,1999-05-18,Ж,2021,механика,3,Штурман,67
12429,12430,5597117783,Одинцов,Евстигней,Ермолаевич,1989-08-26,М,2007,механика,5,Первоклассная,45
12430,12431,9078454764,Панфилова,Василиса,Федоровна,1971-11-24,Ж,1996,автомат,1,Знак,74
12431,12432,3051941384,Авдеева,Глафира,Тимофеевна,1966-11-02,Ж,2017,механика,3,Автоштурман,77
